source_path,source_bucket,class_label,sha256,status,duplicate_of
3rd-dataset\BABY CRY\scared\sc-13 - Copy.mp3,3rd-dataset,scared,53dc77200629ab910e7e39fecb8aa450e193bb9306275d97633ecd5ef58afff9,kept,
3rd-dataset\BABY CRY\scared\sc-13 - Copy.wav,3rd-dataset,scared,c8bc2a163606e56bb492a34b5e9dd9d4971ea72a4fbd2892fb94848cd0e54eee,kept,
3rd-dataset\BABY CRY\scared\sc-13.mp3,3rd-dataset,scared,53dc77200629ab910e7e39fecb8aa450e193bb9306275d97633ecd5ef58afff9,duplicate_same_label,scared\scared_53dc77200629ab91.mp3
3rd-dataset\BABY CRY\scared\sc-13.wav,3rd-dataset,scared,c8bc2a163606e56bb492a34b5e9dd9d4971ea72a4fbd2892fb94848cd0e54eee,duplicate_same_label,scared\scared_c8bc2a163606e56b.wav
3rd-dataset\BABY CRY\scared\sc-15 - Copy.mp3,3rd-dataset,scared,3cc723b2c5f7547252151c597781eb65f13e31841fb5a2c6662473aeef02be81,kept,
3rd-dataset\BABY CRY\scared\sc-15 - Copy.wav,3rd-dataset,scared,2919d2a217c787e12296e4813ec7d0b89cbbc21fd77b9ec0a8936971f6ff8098,kept,
3rd-dataset\BABY CRY\scared\sc-15.mp3,3rd-dataset,scared,3cc723b2c5f7547252151c597781eb65f13e31841fb5a2c6662473aeef02be81,duplicate_same_label,scared\scared_3cc723b2c5f75472.mp3
3rd-dataset\BABY CRY\scared\sc-15.wav,3rd-dataset,scared,2919d2a217c787e12296e4813ec7d0b89cbbc21fd77b9ec0a8936971f6ff8098,duplicate_same_label,scared\scared_2919d2a217c787e1.wav
3rd-dataset\BABY CRY\scared\sc-16.mp3,3rd-dataset,scared,0b258e6a302ea9e55de31e9db2ffa9349231ddc74890ba7a8292526a82a5fd09,kept,
3rd-dataset\BABY CRY\scared\sc-16.wav,3rd-dataset,scared,1118b0c3711de959b2f744ceb41d3e32f7b492022ed65600cd6623937a05ea20,kept,
3rd-dataset\BABY CRY\scared\sc-17.mp3,3rd-dataset,scared,03c281f4648706bda985e7f1188a6970908c12cfe074ff86f42a528e5f7b4f5e,kept,
3rd-dataset\BABY CRY\scared\sc-17.wav,3rd-dataset,scared,77bb91254c3c3ae43931b0ccdafd92bd2c4c04d773a8555aced0196b71292565,kept,
3rd-dataset\BABY CRY\scared\sc-4 - Copy.3gp,3rd-dataset,scared,1387c89ad6263d43202139a2bf9ab5f382aa12ab782bda4add9ced7e7cb4fcff,kept,
3rd-dataset\BABY CRY\scared\sc-4 - Copy.wav,3rd-dataset,scared,6f445505fef01459a298ed50abdc7e712f4084bfe107150cd18be7c77ea7f1f8,kept,
3rd-dataset\BABY CRY\scared\sc-4.3gp,3rd-dataset,scared,1387c89ad6263d43202139a2bf9ab5f382aa12ab782bda4add9ced7e7cb4fcff,duplicate_same_label,scared\scared_1387c89ad6263d43.3gp
3rd-dataset\BABY CRY\scared\sc-4.wav,3rd-dataset,scared,6f445505fef01459a298ed50abdc7e712f4084bfe107150cd18be7c77ea7f1f8,duplicate_same_label,scared\scared_6f445505fef01459.wav
3rd-dataset\BABY CRY\scared\sc-5.3gp,3rd-dataset,scared,7b412cdf3d9725ab9af0aa196d5ff1813527d9f3059b2098a242e02f4c74287e,kept,
3rd-dataset\BABY CRY\scared\sc-5.wav,3rd-dataset,scared,4b4198ee627a48f15cb164007e6a9137bd9f6b091b789f0d679c9deb744512d8,kept,
3rd-dataset\BABY CRY\scared\sc-9.3gp,3rd-dataset,scared,dfe21512ba737bcc63af3fb20b650f3c357cc62e3eb7dc0b97f18150d4f0854b,kept,
3rd-dataset\BABY CRY\scared\sc-9.wav,3rd-dataset,scared,c5d88de819d7d0850efb0e860ac5eed9f0d9328bb0ddf46f06649e4c165d89e7,kept,
3rd-dataset\BABY CRY\tired\03ADDCFB-354E-416D-BF32-260CF47F7060-1433658024-1.1-f-04-ti.wav,3rd-dataset,tired,189626f591de133ba6cc47f438b37c3c4c425a3efa26a1cca53cb481a202dd66,conflict_skipped,
3rd-dataset\BABY CRY\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti.wav,3rd-dataset,tired,d72089b7cbefdca9ec620a232e75a2c1860a600bbe4f7f8edd3a8986d41a43c2,kept,
3rd-dataset\BABY CRY\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029237378-1.7-f-26-ti.wav,3rd-dataset,tired,ed1a7cc63ba65940babcab979bea86469da72f72382de8c9cf8c68c9cb3ee1d4,kept,
3rd-dataset\BABY CRY\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti.wav,3rd-dataset,tired,ac869ad306c9cec90ff28da42b6befaf46127b62bc985ca4778de4eff09302a8,kept,
3rd-dataset\BABY CRY\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1430059864-1.0-f-04-ti.wav,3rd-dataset,tired,e98d3a13c0dec515bb85594b8db4165d810165f135a60a56488c744d6d4fba4f,conflict_skipped,
3rd-dataset\BABY CRY\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1431172241-1.0-f-48-ti.wav,3rd-dataset,tired,d3a33f656458599ff8214ac8c2e8a80ca6c506cf0b041ac72835defce2e03d0f,conflict_skipped,
3rd-dataset\BABY CRY\tired\248c.wav,3rd-dataset,tired,bb8776151c224f3e744697d29628d92691d86dbf24f5cc447a8d2a43a935d4de,conflict_skipped,
3rd-dataset\BABY CRY\tired\249c.wav,3rd-dataset,tired,1a6ef5fe6861b864494424da9ac8cb7962a148662b9af12bc079ae434c56f63d,conflict_skipped,
3rd-dataset\BABY CRY\tired\250c.wav,3rd-dataset,tired,5ff538cd3985fe97d081fd4259be0b540b93d9a857d6133427914a5e4a648af6,conflict_skipped,
3rd-dataset\BABY CRY\tired\251c.wav,3rd-dataset,tired,1645c36727823cb9ad214b2d8ef1d3d61dc1597d6267e805a3137c99abe9f491,conflict_skipped,
3rd-dataset\BABY CRY\tired\252c.wav,3rd-dataset,tired,824eea052b4c4627a989e92ce62d8cea0b83e011c66612e23a4ed7ec2085f9bf,conflict_skipped,
3rd-dataset\BABY CRY\tired\253c.wav,3rd-dataset,tired,cd58d89bfa4a1a84d3139448156e6d733211253ad4d028368bc416c11f4b64ec,conflict_skipped,
3rd-dataset\BABY CRY\tired\254c.wav,3rd-dataset,tired,1b5c88b0287b52c19dbe5d624571b2f6d9ac68084a9a353923f7c684f24aae62,conflict_skipped,
3rd-dataset\BABY CRY\tired\255c.wav,3rd-dataset,tired,0619abaebdfc759f4fb4ed66276102888af6cb45582dd97e5054734dca175e73,conflict_skipped,
3rd-dataset\BABY CRY\tired\256c.wav,3rd-dataset,tired,362ec417e395a254d04e401005c1271fc39daf25f5dc967b43a06c67ed137252,conflict_skipped,
3rd-dataset\BABY CRY\tired\257c.wav,3rd-dataset,tired,3342e05eed517cbb4d378ad2cc5991a74fd8eecbe58eb69186469d846d4d1988,conflict_skipped,
3rd-dataset\BABY CRY\tired\258c.wav,3rd-dataset,tired,11f83051eb4a195188be10e44099cc4479fbc11a37647a5e0d986c433ed0e482,conflict_skipped,
3rd-dataset\BABY CRY\tired\259c.wav,3rd-dataset,tired,3826fec9f6458e8ead6b9941cb39d57b15cd7983b5915c4cd71632cd8e918b39,conflict_skipped,
3rd-dataset\BABY CRY\tired\260c.wav,3rd-dataset,tired,1366cc9a9a007766a30b0e52a1d80a9997479bc531f4b99b9b802cd8d9454e85,conflict_skipped,
3rd-dataset\BABY CRY\tired\261c.wav,3rd-dataset,tired,4b8f442bba3be9ec0dcbbb777b796e8e0941ce2ff520b38af66a35088533a4fd,conflict_skipped,
3rd-dataset\BABY CRY\tired\262c.wav,3rd-dataset,tired,c9242f04e1e13051fb8ffce9e69d4530727e9b0b938a9cc0932bc43272e7ed02,conflict_skipped,
3rd-dataset\BABY CRY\tired\263c.wav,3rd-dataset,tired,a21828608d3db65e398651f4963256327816fa7071003851bf251f5eb711db5c,conflict_skipped,
3rd-dataset\BABY CRY\tired\264c.wav,3rd-dataset,tired,4dc6ccc1b2d825f88bc14f6ce36a6b4972035da1dc5c711cdc97a5c141af1884,conflict_skipped,
3rd-dataset\BABY CRY\tired\265c.wav,3rd-dataset,tired,44a28a395e00d89f03aadbe821fd0228b6a39b08f1031706b8b79eb99667a9e8,conflict_skipped,
3rd-dataset\BABY CRY\tired\266c.wav,3rd-dataset,tired,82b9d34d2c8a941360c5f20544666907693a23651029c334869c5007c94f51bc,conflict_skipped,
3rd-dataset\BABY CRY\tired\267c.wav,3rd-dataset,tired,fbf11512df68780a3b3e08c73c3525e8d88308670ba5980f99a3e475ce62dbf7,conflict_skipped,
3rd-dataset\BABY CRY\tired\268c.wav,3rd-dataset,tired,27d93bf7510f20184f2b594b7b3a524bf33562d44b6d6cbcc78276d264743a2a,conflict_skipped,
3rd-dataset\BABY CRY\tired\269c.wav,3rd-dataset,tired,8bc55e4e8aaea1f5a2563aec203206f52fe45bb69f474c38df7bf11728c7da3b,conflict_skipped,
3rd-dataset\BABY CRY\tired\270c.wav,3rd-dataset,tired,b2f9c1cb8e077bfa964302f34855944bfc839fa46ff4259e2556b817d34897c0,conflict_skipped,
3rd-dataset\BABY CRY\tired\271c.wav,3rd-dataset,tired,cd35e900787f21c676b16839f69cae7084e74fddeb872737a60880f55b346726,conflict_skipped,
3rd-dataset\BABY CRY\tired\272c.wav,3rd-dataset,tired,b1be60ee51ce938b4c3c5ffaf2abdc6e521fc96e99b7a0a44e2487be9f67c415,conflict_skipped,
3rd-dataset\BABY CRY\tired\273c.wav,3rd-dataset,tired,66eb3cac7429cb8b7329d786d517e087e3dc869c0eb9c0ad6c8114ca15a406d6,conflict_skipped,
3rd-dataset\BABY CRY\tired\274c.wav,3rd-dataset,tired,67b69898327c2f8f2c93a0c8032655f731d6b5c14eba95c0234d46d69a0e0413,conflict_skipped,
3rd-dataset\BABY CRY\tired\275c.wav,3rd-dataset,tired,898c2dea2e5f90f1000ef2b50eac97671c3a3eda77c2739b25a40e88f5955db3,conflict_skipped,
3rd-dataset\BABY CRY\tired\276c.wav,3rd-dataset,tired,696722d99002db398e1d634f1ba04f054b76f3f7124fa5772b3071ebec1788d3,conflict_skipped,
3rd-dataset\BABY CRY\tired\277c.wav,3rd-dataset,tired,24281038b816df76aeb27ce77e690b31a96c5b8fe77d398da346ce7236b10d6e,conflict_skipped,
3rd-dataset\BABY CRY\tired\278c.wav,3rd-dataset,tired,95a55d9cbc7a915498dae9946634aa33e448a262a66f4aac81002bcd10708fb5,conflict_skipped,
3rd-dataset\BABY CRY\tired\279c.wav,3rd-dataset,tired,5d6f2db13b5032338e16016236c28bd369b09b24b270ea14f0e9993dd75ef89c,conflict_skipped,
3rd-dataset\BABY CRY\tired\280c.wav,3rd-dataset,tired,c1ce772fa04871d8c691419355f1a24f5b8e092eb3eca8c70ec448d6ee1ba11c,conflict_skipped,
3rd-dataset\BABY CRY\tired\281c.wav,3rd-dataset,tired,29f8d7919c8be6517dca6c4651fe5234ac672acf5a1bab30916f89f8420405b7,conflict_skipped,
3rd-dataset\BABY CRY\tired\282c.wav,3rd-dataset,tired,56febb31b819291d835f5940db730cc3e104e044daa25843bc4a7a93f164251e,conflict_skipped,
3rd-dataset\BABY CRY\tired\283c.wav,3rd-dataset,tired,a845e3ef664494694fe6e3aaed3c5afb5e02a2d16bd03cb4cced7ed9c225fed2,conflict_skipped,
3rd-dataset\BABY CRY\tired\284c.wav,3rd-dataset,tired,ff993c6ea1b1480003eb2e2c1eec7a522416d8ca6a7873505e82c5522a9f0df4,conflict_skipped,
3rd-dataset\BABY CRY\tired\285c.wav,3rd-dataset,tired,a724038bc39eac30d45dbb134119d25dde4f552c3fc4c83e3cbf7ff9c921e723,conflict_skipped,
3rd-dataset\BABY CRY\tired\286c.wav,3rd-dataset,tired,9c5a2750d59f0ded92eef3e0688a0261dd1ee9c7ef57be09bbbbd174bafee341,conflict_skipped,
3rd-dataset\BABY CRY\tired\287c.wav,3rd-dataset,tired,3338cdb5790e6ac04d0a4414295979df423ebc6bb4791709f5a7989ec2fe5a42,conflict_skipped,
3rd-dataset\BABY CRY\tired\288c.wav,3rd-dataset,tired,4979e86a3545df6be1c0a502a379d9e13945492bc7a811cb8d11b66abf26a5a0,conflict_skipped,
3rd-dataset\BABY CRY\tired\289c.wav,3rd-dataset,tired,2f55980ddf49b479ed5ee4f0fd0d7638c4019da12401e2fc59f2e912a0544031,conflict_skipped,
3rd-dataset\BABY CRY\tired\290c.wav,3rd-dataset,tired,415a4ef70a3bb2e27ad605fda77568487ec55d8960570148a2c8886ca7143e43,conflict_skipped,
3rd-dataset\BABY CRY\tired\291c.wav,3rd-dataset,tired,f5da7aa3cd3ad1b1e166dede4160139cab9922123d0d0a036293215467a2ac91,conflict_skipped,
3rd-dataset\BABY CRY\tired\292c.wav,3rd-dataset,tired,7c0b093c43e968b8ba43cba519b7edd2a7508b2e305787d13a4d234f782ee47d,conflict_skipped,
3rd-dataset\BABY CRY\tired\293c.wav,3rd-dataset,tired,6bdd08adae52f2e5754f8dca61f8867a2b558f96d3638b35e8a32259b68f59a0,conflict_skipped,
3rd-dataset\BABY CRY\tired\5B416CE8-2591-4531-9ADC-86D085B5D48B-1430144827-1.0-m-48-ti.wav,3rd-dataset,tired,32f91825b7ce0c72887fef39f3ac936ff886219d54633525dac510dbb0d9c772,conflict_skipped,
3rd-dataset\BABY CRY\tired\79FF400A-97E2-4701-987D-C7C850D5523C-1430089487-1.0-f-48-ti.wav,3rd-dataset,tired,b7e667e4b2ef26737d8da96cd3fb51eec2ca25d1e313752e49a8b30e910281b1,conflict_skipped,
3rd-dataset\BABY CRY\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti.wav,3rd-dataset,tired,14f998e7239b0ec9f449a69c7fcaced83702734b803729bcbb541a0d6f7e72f4,conflict_skipped,
3rd-dataset\BABY CRY\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891957-1.1-m-72-ti.wav,3rd-dataset,tired,3cf8d7f33c8f177641f2ed857bab84375cadf76f96b12406ed90319913244551,conflict_skipped,
3rd-dataset\BABY CRY\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti.wav,3rd-dataset,tired,e70c1dab166ec0e90322e2431e5cc5c77243e5a9be4b7f13d2a8bdd494fb3211,kept,
3rd-dataset\BABY CRY\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188766-1.1-m-26-ti.wav,3rd-dataset,tired,0bbec319d2931c45adb0a14a0a95e02b6dc973947f194d044890fedf812cdd28,kept,
3rd-dataset\BABY CRY\tired\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1430418266487-1.7-f-26-ti.wav,3rd-dataset,tired,0092e07d84a7b7cd83ab348601e0f8a62dac7c712d3a58fb0f4ff0ac89493feb,kept,
3rd-dataset\BABY CRY\tired\Bangun Tidur AUD-20150509-WA0002.m4a,3rd-dataset,tired,49028188e9404ef653aaa65e188688863421b4c5f774ac17d5c12073395df484,kept,
3rd-dataset\BABY CRY\tired\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti.wav,3rd-dataset,tired,47203f5768c2133c48fc7573207a1b1cb83a16224ce3af7eed9e49837248c982,kept,
3rd-dataset\BABY CRY\tired\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti.wav,3rd-dataset,tired,1e68656e43597042104a3d53a2d2cc57e3a49abc046de70115c79bc203741464,kept,
3rd-dataset\BABY CRY\tired\C5127741-5897-468C-A543-7F1B72569F0E-1428333964-1.0-m-26-ti.wav,3rd-dataset,tired,0b32b6d1bbd43b757f6a321643434b00ea1d9841aca2e6ce84b7916386153463,kept,
3rd-dataset\BABY CRY\tired\ca7d8d54-13cb-4060-8db4-90651b60c078-1434674792223-1.7-f-26-ti.wav,3rd-dataset,tired,b1608959ec2c7c1bde0166b2aa2a8811e39fecdb3f8f13ee4bb41291815811ed,kept,
3rd-dataset\BABY CRY\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430109992978-1.7-m-26-ti.wav,3rd-dataset,tired,097fe00b4e714319ed08015295d6e139b78b8210315c4db2173f23c4062ebcd7,kept,
3rd-dataset\BABY CRY\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110001954-1.7-m-26-ti.wav,3rd-dataset,tired,29b594fc70b18f7500a9b714d96effe7740f23dbe111e402c0964925a81b796a,kept,
3rd-dataset\BABY CRY\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110016777-1.7-m-26-ti.wav,3rd-dataset,tired,41349db573e1b366a1fd752f2f4e143abc4c2e24d51ac699f6d3f40762fb48e2,kept,
3rd-dataset\BABY CRY\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110029205-1.7-m-26-ti.wav,3rd-dataset,tired,e8a661c10edd100105254978561bd7a88ac5cfe12856a2b208f47ec0e35939cc,kept,
3rd-dataset\BABY CRY\tired\d2d67a70-dc24-46b2-99d8-c137f700848c-1436852581895-1.7-f-26-ti.wav,3rd-dataset,tired,adf728661d809e42a167b1f9ecadb2a17e638b4957589404e5b5fe6d6073eb77,kept,
3rd-dataset\BABY CRY\tired\D4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti.wav,3rd-dataset,tired,46013747d05e9bdd978d2f4003394ecc9db2aef706da88a0bb2fde8043de2de8,conflict_skipped,
3rd-dataset\BABY CRY\tired\d5abedab-9ed5-48d0-a83b-fc00c33d6d6b-1430079192907-1.7-f-04-ti.wav,3rd-dataset,tired,284878b0679b9aef346156672e47308e3338c309801e30b0b3d0605008262a9f,kept,
3rd-dataset\BABY CRY\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti.wav,3rd-dataset,tired,b4e8b868b70ae5f9769e6b4f6c583f91f1fc59c6b64a6a1143dd15cfa0c48275,kept,
3rd-dataset\BABY CRY\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587899682-1.7-m-04-ti.wav,3rd-dataset,tired,a00dd7bbfdf1e1af86d72d98a35998327cf7ef90e3d655089c8db88c26c956ea,kept,
3rd-dataset\BABY CRY\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431616581736-1.7-m-04-ti.wav,3rd-dataset,tired,7fa3a379015844b5fcc73f17e8a7236a6c6f6cc699b8580d18bf5dc2b9f8d977,kept,
3rd-dataset\BABY CRY\tired\eea17285-4ab9-4d34-a2f5-55fc8c866ac6-1431887695278-1.7-f-26-ti.wav,3rd-dataset,tired,0ef4ed0c2100262b3e90952fd9fe16d8b928bf9596f54f4f9a1403c3f3c24b94,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\357c.wav,4thdataset,belly_pain,c9288dfa232d58ff5654df80c4b2780cd38f5f9562bb2a1f3cfb1916a6609200,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\358c.wav,4thdataset,belly_pain,2ec9a03206dd72fc87d24423040e1efbd4218006c346787663c7472bf5ca8aba,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\359c.wav,4thdataset,belly_pain,185189fdaaa7588390a0c3365e2379d53e8ceef275816d8d8f31c0fb39e5742d,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\360c.wav,4thdataset,belly_pain,e61bd5f85e79a12a2e7c460185ad89044eacded789ef02ff09b2a55dcc09644b,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\361c.wav,4thdataset,belly_pain,46013747d05e9bdd978d2f4003394ecc9db2aef706da88a0bb2fde8043de2de8,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\362c.wav,4thdataset,belly_pain,42c036dd8a4ef19c09f91160407c5a189b03936c9db14fbc2458d8ae395dcd44,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\363c.wav,4thdataset,belly_pain,c9ba9cbbcabebc730c5899c9ea7cc7d87c70e60541ff13eaccd19164196b01bd,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\364c.wav,4thdataset,belly_pain,45b4558aaa81b81c57163d58268fbe4d22422ea945287a85310e10f726ff6181,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\365c.wav,4thdataset,belly_pain,8b77181019bd91a3300e51a6c52415f6e4278a72ec622953d28af891e21255db,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\366c.wav,4thdataset,belly_pain,ce2a62627ca712c953de80ea3fbdd869fcf215a35cf24c5ff3d55b51e1e4bf0f,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\367c.wav,4thdataset,belly_pain,6edbdb20e02f5e3c7ee85397687a38a837f029fc1d2f3bbdb222001e4934a4d8,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\368c.wav,4thdataset,belly_pain,dec01cb191e52f0fbc0a711c7e74f2873f87a9a713955734dba783bb5e1bc975,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\369c.wav,4thdataset,belly_pain,39b0540d2719ba2dc194d748783dc272927edf34c8381517fcd23a2853377000,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\370c.wav,4thdataset,belly_pain,841ebf915b38215e3a8198ad04a43ba03751aee43847fce8432697df6752855d,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\371c.wav,4thdataset,belly_pain,b0d5c64d734c1f34824d1e0337fbfbead411dbe982de8111b4e0d2f5b2219b0d,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\372c.wav,4thdataset,belly_pain,1b450b6ba5c61901b76b47ee8123309468a083426878765aae70f91e9a5b39b3,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\373c.wav,4thdataset,belly_pain,e52cf82b43b5b5909ff5e8f3f21d418c96688344150c3cf3628334d32a79beb9,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\374c.wav,4thdataset,belly_pain,a489c858e5ace6c0a30980d9fe78bf9169ed0c19c7667eafb169150599ef3ea6,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\375c.wav,4thdataset,belly_pain,e302827b5082d53c6e98974d3bf1163743e424486ab56c63be54fd51c2397c56,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\376c.wav,4thdataset,belly_pain,d5929b0b1b4381b0770ea9a3219ff99a95131007c75b3c859bade50da0a199e2,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\377c.wav,4thdataset,belly_pain,d791f8b2eb8d119804782de1954756461699f9c2c1fa6ade72140dd88b3b75b7,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\378c.wav,4thdataset,belly_pain,f74c6e519d8ad0513bdb38146c67ed6a6fe4ea58afdef1330f75e5543cb2f713,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\379c.wav,4thdataset,belly_pain,d97dce7ed0bae0aa845f3794e1b1b55fcb5868a002b6a55fa19886b8e2fa557e,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\380c.wav,4thdataset,belly_pain,5dc944756d164ec325b3ec8d0cae2005ef0ddf32a456bc02c00e35ba9861b58b,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\381c.wav,4thdataset,belly_pain,fd1260b2c164aeb57d30c3e5d09e0b4f63353cd8d25ffac4b090e171f4fd0b9c,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\382c.wav,4thdataset,belly_pain,d96781b8e364cdad5d09b446e3e56b4d5ee2deecf3f8905e7499baa560d9edb8,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\383c.wav,4thdataset,belly_pain,34fb77ef9c7344b86ad777b177c1ce6a0f571d77bf62e1248c0394b70480eacd,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\384c.wav,4thdataset,belly_pain,3551d7d161fc7a496700b8bd178ba6cf36f8b10338b35e068dc167a1a06718cd,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\385c.wav,4thdataset,belly_pain,9f37a75857e927dfde4f59282a27deaa077016f02a066bfcf568e059bab156cf,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\386c.wav,4thdataset,belly_pain,9e9124ef973168e3ab3a94cc97d47d94ec8ac324e614f837cb0ea067c18bbab4,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\387c.wav,4thdataset,belly_pain,8275b758900d552083cc4471f2653c971beb7ee9954f8623176f7c36ff970194,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\388c.wav,4thdataset,belly_pain,072757512de74db528d0366cb58c306eadfe89ab7e9bc9a5259e570c132a4eb9,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\389c.wav,4thdataset,belly_pain,c998fa18588281c9c95d64ed10106ea71e71dc1eb4b294eacca1e931c4007553,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\390c.wav,4thdataset,belly_pain,0e6a4fe4a8131db8a6fcc8d164ea8a2d3f4edf9c23b1614debe88237c2d0d905,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\391c.wav,4thdataset,belly_pain,badd03d092fa563fd58c2992a557c7cf900c86e32faafabc9e1cd4e549e5a388,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\392c.wav,4thdataset,belly_pain,f78616fcae8c7b9505737270dcfa28dc308837c657a25c9dddeddd5c758eddf0,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\393c.wav,4thdataset,belly_pain,ccec8679ad3dee68d2625acfe097273c1636411b3460d45cf5e742eaa84b4858,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\394c.wav,4thdataset,belly_pain,243e0ede0ab7adfb2aa931083bf8f74d74bd9738830e5044002860dffa7f1999,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\395c.wav,4thdataset,belly_pain,de41aaa9cc177a7e5a91bf720296ed584bec69dad850a097f362ee487c23fe58,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\396c.wav,4thdataset,belly_pain,38cb5c4893531e4c010943f43c5dd055e39c46c9e1c5fa35c5db2382feb885b0,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\397c.wav,4thdataset,belly_pain,26bc3b09886755823ad09f5e65902a728f88b8a82536e3520b245876b4b7d1a5,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\398c.wav,4thdataset,belly_pain,eb716a1475c59f2af1753d0087480f31bd34c1b7cd9fef4f10a2a697831c2e76,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\399c.wav,4thdataset,belly_pain,6596035dc3ec077f4e4227760409e406409130383311a1836a03f6aa4e70aa73,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\400c.wav,4thdataset,belly_pain,cb313d461e4d7688551619a3d22b163ffac552c2d0ec4cd1b20972d3284b960b,conflict_skipped,
4thdataset\Baby Crying Sounds\belly pain\401c.wav,4thdataset,belly_pain,9fced025d5f19747441da371b80147a6aad16f565134bf2e5e2687b80bd05062,duplicate_same_label,belly_pain\belly_pain_9fced025d5f19747.wav
4thdataset\Baby Crying Sounds\belly pain\402c.wav,4thdataset,belly_pain,b03c8e5447198551aa1d44cf60d16a54eca9626ca9ef748a86e015d4b2e55757,duplicate_same_label,belly_pain\belly_pain_b03c8e5447198551.wav
4thdataset\Baby Crying Sounds\belly pain\403c.wav,4thdataset,belly_pain,a2be45e2a8607e31e9584b3c488e7fbb903141d03f171276f1061fd473893e2e,duplicate_same_label,belly_pain\belly_pain_a2be45e2a8607e31.wav
4thdataset\Baby Crying Sounds\belly pain\404c.wav,4thdataset,belly_pain,13e92118f1254c4700e62a0194c68a075aa8845b1401ab24d266bb0e5c65b389,duplicate_same_label,belly_pain\belly_pain_13e92118f1254c47.wav
